,id,class,is_athelete,grad_school,degree,time_between
784,602,2017,1,0,NA,NA
785,603,2005,1,0,NA,NA
786,604,2003,0,0,NA,NA
787,605,2001,0,0,NA,NA
788,605,2001,0,0,NA,NA
789,606,2006,1,1,MEDICAL,9
790,607,2006,0,0,NA,NA
791,608,2013,0,0,NA,NA
792,609,2012,0,0,NA,NA
793,610,2004,1,1,OTHER,3
794,611,2018,0,0,NA,NA
795,612,2006,0,1,OTHER MS,5
796,612,2006,0,1,OTHER MS,3
797,613,2015,0,1,OTHER,3
798,614,2003,0,1,LAW,5
799,615,2012,0,1,OTHER MS,3
800,615,2012,0,1,OTHER,1
801,616,2001,0,0,NA,NA
802,617,2006,1,0,NA,NA
803,617,2006,1,0,NA,NA
804,617,2006,1,0,NA,NA
805,618,2009,1,0,NA,NA
806,618,2009,1,0,NA,NA
807,619,2008,0,0,NA,NA
808,619,2008,0,0,NA,NA
809,619,2008,0,0,NA,NA
810,620,2002,1,0,NA,NA
811,620,2002,1,0,NA,NA
812,620,2002,1,0,NA,NA
813,621,2012,0,0,NA,NA
814,622,2001,1,1,OTHER,2
815,622,2001,1,1,LAW,7
816,622,2001,1,1,OTHER,16
817,623,2005,1,0,NA,NA
818,624,2017,0,1,STEM PhD,1
819,625,2001,1,0,NA,NA
820,626,2014,1,1,OTHER PhD,8
821,627,2016,1,1,MEDICAL,2
822,628,2017,1,0,NA,NA
823,629,2016,0,1,NA,0
824,630,2006,0,0,NA,NA
825,631,2011,1,0,NA,NA
826,632,2001,1,0,NA,NA
827,632,2001,1,0,NA,NA
828,633,2018,1,1,LAW,2
829,634,2003,0,0,NA,NA
830,634,2003,0,0,NA,NA
831,635,2013,1,0,NA,NA
832,635,2013,1,0,NA,NA
833,636,2010,1,1,NA,2
834,637,2012,0,1,BUSINESS,5
835,638,2006,0,1,BUSINESS,1
836,639,2018,1,0,NA,NA
837,639,2018,1,0,NA,NA
838,640,2006,0,0,NA,NA
839,641,2002,0,0,NA,NA
840,642,2012,0,0,NA,NA
841,643,2002,1,1,OTHER MS,4
842,643,2002,1,1,BUSINESS,8
843,644,2011,0,1,OTHER,3
844,645,2018,1,1,OTHER,16
845,646,2019,0,0,NA,NA
846,647,2013,0,1,NA,8
847,647,2013,0,1,LAW,8
848,648,2012,1,1,OTHER,2
849,648,2012,1,1,OTHER PhD,1
850,648,2012,1,1,BUSINESS,2
851,649,2002,1,0,NA,NA
852,650,2013,1,1,OTHER,13
853,651,2019,0,0,NA,NA
854,652,2011,1,1,OTHER,8
855,653,2011,0,0,NA,NA
856,654,2001,1,0,NA,NA
857,655,2005,0,1,NA,2
858,656,2015,1,0,NA,NA
859,657,2015,1,1,OTHER MS,3
860,657,2015,1,1,LAW,5
861,657,2015,1,1,OTHER MS,5
862,658,2001,0,1,NA,12
863,659,2012,0,1,LAW,3
864,660,2016,1,1,STEM MS,9
865,661,2005,1,0,NA,NA
866,661,2005,1,0,NA,NA
867,662,2013,0,0,NA,NA
868,663,2008,1,0,NA,NA
869,663,2008,1,0,NA,NA
870,664,2015,1,1,LAW,3
871,665,2005,1,0,NA,NA
872,665,2005,1,0,NA,NA
873,666,2012,1,1,LAW,3
874,667,2012,1,0,NA,NA
875,668,2010,0,0,NA,NA
876,669,2007,0,0,NA,NA
877,669,2007,0,0,NA,NA
878,670,2010,0,1,LAW,7
879,671,2017,1,0,NA,NA
880,671,2017,1,0,NA,NA
881,672,2010,0,0,NA,NA
882,672,2010,0,0,NA,NA
883,673,2013,1,1,OTHER,4
884,674,2001,0,0,NA,NA
885,675,2004,0,1,STEM MS,4
886,676,2011,1,0,NA,NA
887,676,2011,1,0,NA,NA
888,676,2011,1,0,NA,NA
889,677,2007,1,1,OTHER,1
890,677,2007,1,1,LAW,4
891,677,2007,1,1,LAW,3
892,678,2001,1,1,LAW,5
893,678,2001,1,1,STEM MS,5
894,679,2016,0,0,NA,NA
895,680,2007,0,0,NA,NA
896,681,2006,0,1,OTHER,7
897,682,2013,0,1,STEM MS,3
898,683,2009,0,0,NA,NA
899,684,2005,0,0,NA,NA
900,685,2002,0,0,NA,NA
901,686,2010,0,1,OTHER,3
902,687,2012,1,0,NA,NA
903,688,2008,1,1,OTHER MS,3
904,688,2008,1,1,NA,5
905,689,2018,1,0,NA,NA
906,689,2018,1,0,NA,NA
907,690,2004,1,0,NA,NA
908,690,2004,1,0,NA,NA
909,691,2007,0,1,OTHER,11
910,692,2003,0,0,NA,NA
911,692,2003,0,0,NA,NA
912,693,2009,0,1,OTHER PhD,4
913,694,2014,1,1,STEM PhD,6
914,695,2012,0,0,NA,NA
915,695,2012,0,0,NA,NA
916,695,2012,0,0,NA,NA
917,696,2016,1,0,NA,NA
918,696,2016,1,0,NA,NA
919,696,2016,1,0,NA,NA
920,697,2014,1,1,OTHER,3
921,698,2011,1,0,NA,NA
922,698,2011,1,0,NA,NA
923,699,2003,0,0,NA,NA
924,699,2003,0,0,NA,NA
925,700,2007,0,0,NA,NA
926,701,2016,0,0,NA,NA
927,702,2018,0,1,OTHER,2
928,703,2007,0,0,NA,NA
929,704,2018,1,0,NA,NA
930,705,2018,1,0,NA,NA
931,705,2018,1,0,NA,NA
932,706,2011,1,0,NA,NA
933,707,2006,0,0,NA,NA
934,708,2014,0,1,LAW,6
935,709,2013,1,1,OTHER PhD,2
936,709,2013,1,1,OTHER,3
937,710,2001,0,1,LAW,8
938,711,2017,1,0,NA,NA
939,712,2003,1,0,NA,NA
940,713,2003,1,0,NA,NA
941,714,2016,0,1,STEM MS,0
942,715,2019,0,0,NA,NA
943,716,2007,1,1,OTHER,1
944,716,2007,1,1,OTHER,4
945,716,2007,1,1,MEDICAL,4
946,717,2005,1,0,NA,NA
947,718,2017,1,1,OTHER MS,1
948,719,2012,0,1,MEDICAL,5
949,720,2001,1,1,LAW,6
950,721,2004,1,0,NA,NA
951,722,2010,1,0,NA,NA
952,723,2010,0,0,NA,NA
953,724,2017,0,1,OTHER MS,8
954,724,2017,0,1,LAW,6
955,725,2017,0,1,OTHER MS,1
956,725,2017,0,1,OTHER,0
957,726,2010,0,0,NA,NA
958,727,2012,1,0,NA,NA
959,728,2015,0,1,NA,3
960,729,2002,0,1,LAW,4
961,730,2014,1,0,NA,NA
962,730,2014,1,0,NA,NA
963,731,2001,0,1,BUSINESS,15
964,732,2011,0,1,OTHER,4
965,733,2003,0,1,LAW,1
966,734,2009,1,1,OTHER PhD,4
967,734,2009,1,1,OTHER,1
968,735,2010,0,1,BUSINESS,3
969,736,2012,0,0,NA,NA
970,736,2012,0,0,NA,NA
971,737,2006,0,0,NA,NA
972,738,2003,0,0,NA,NA
973,739,2018,0,1,LAW,0
974,740,2008,1,0,NA,NA
975,741,2003,0,1,OTHER,5
976,741,2003,0,1,OTHER MS,2
977,742,2008,1,1,STEM MS,10
978,743,2004,0,1,BUSINESS,2
979,743,2004,0,1,STEM MS,2
980,744,2003,0,0,NA,NA
981,745,2011,0,0,NA,NA
982,746,2004,1,1,MEDICAL,1
983,747,2008,1,1,LAW,1
984,748,2005,1,0,NA,NA
985,749,2014,1,0,NA,NA
986,750,2013,0,1,LAW,4
987,751,2007,1,0,NA,NA
988,751,2007,1,0,NA,NA
989,752,2005,1,0,NA,NA
990,752,2005,1,0,NA,NA
991,753,2012,1,1,OTHER MS,4
992,754,2008,0,1,LAW,0
993,755,2013,1,0,NA,NA
994,756,2012,1,0,NA,NA
995,757,2005,0,1,NA,4
996,758,2002,1,1,BUSINESS,2
997,759,2016,1,1,OTHER MS,4
998,759,2016,1,1,STEM MS,15
999,760,2011,1,1,BUSINESS,2
1000,761,2017,0,0,NA,NA
1001,762,2007,1,1,LAW,3
1002,763,2012,0,1,NA,6
1003,763,2012,0,1,STEM MS,14
1004,764,2006,0,1,OTHER,4
1005,765,2019,0,1,OTHER MS,1
1006,766,2016,0,0,NA,NA
1007,767,2017,1,0,NA,NA
1008,768,2005,1,1,OTHER MS,3
1009,769,2010,0,1,OTHER,2
1010,769,2010,0,1,LAW,4
1011,769,2010,0,1,OTHER MS,0
1012,770,2014,0,0,NA,NA
1013,771,2014,0,1,LAW,8
1014,772,2010,1,1,STEM MS,0
1015,773,2018,0,1,STEM MS,0
1016,773,2018,0,1,OTHER PhD,2
1017,773,2018,0,1,OTHER MS,5
1018,774,2004,1,1,BUSINESS,2
1019,775,2017,0,1,NA,1
1020,775,2017,0,1,OTHER,1
1021,776,2013,1,0,NA,NA
1022,777,2014,1,0,NA,NA
1023,778,2001,1,1,OTHER,2
1024,778,2001,1,1,STEM MS,1
1025,779,2002,0,1,OTHER,7
1026,779,2002,0,1,OTHER MS,3
1027,779,2002,0,1,NA,3
1028,780,2018,0,0,NA,NA
1029,781,2015,0,1,LAW,3
1030,781,2015,0,1,BUSINESS,2
1031,781,2015,0,1,OTHER,3
1032,782,2019,1,1,MEDICAL,12
1033,783,2013,1,1,MEDICAL,2
1034,784,2003,0,1,MEDICAL,6
1035,785,2004,1,1,MEDICAL,4
1036,786,2005,1,1,OTHER,2
1037,787,2013,1,0,NA,NA
1038,787,2013,1,0,NA,NA
1039,787,2013,1,0,NA,NA
1040,788,2007,1,0,NA,NA
1041,789,2006,0,1,STEM MS,0
1042,789,2006,0,1,OTHER,3
1043,790,2006,1,1,OTHER,1
1044,791,2018,1,0,NA,NA
1045,792,2012,0,0,NA,NA
1046,793,2002,1,1,LAW,1
1047,794,2002,1,0,NA,NA
1048,795,2007,0,0,NA,NA
1049,796,2002,0,0,NA,NA
1050,797,2012,0,0,NA,NA
1051,797,2012,0,0,NA,NA
1052,798,2003,0,0,NA,NA
1053,798,2003,0,0,NA,NA
1054,799,2014,1,0,NA,NA
1055,800,2012,1,0,NA,NA
1056,801,2019,1,0,NA,NA
1057,802,2009,0,1,OTHER,8
1058,802,2009,0,1,OTHER MS,2
1059,803,2001,0,1,OTHER,6
1060,803,2001,0,1,LAW,8
1061,804,2002,0,1,OTHER MS,12
1062,805,2002,1,0,NA,NA
1063,806,2017,0,0,NA,NA
1064,807,2004,0,1,OTHER MS,5
1065,807,2004,0,1,LAW,4
1066,808,2001,0,0,NA,NA
1067,809,2011,1,0,NA,NA
1068,809,2011,1,0,NA,NA
1069,810,2002,1,0,NA,NA
1070,811,2015,0,0,NA,NA
1071,812,2010,0,0,NA,NA
1072,812,2010,0,0,NA,NA
1073,812,2010,0,0,NA,NA
1074,813,2016,1,0,NA,NA
1075,814,2007,0,1,OTHER MS,12
1076,815,2005,1,1,OTHER,2
1077,816,2008,0,1,OTHER PhD,3
1078,817,2012,0,0,NA,NA
1079,818,2015,0,0,NA,NA
1080,819,2012,0,1,OTHER,4
1081,820,2019,1,1,LAW,4
1082,821,2008,0,0,NA,NA
1083,822,2007,0,0,NA,NA
1084,823,2009,1,0,NA,NA
1085,824,2004,0,0,NA,NA
1086,825,2007,1,1,STEM MS,4
1087,826,2019,0,1,OTHER,3
1088,826,2019,0,1,BUSINESS,4
1089,827,2009,1,1,OTHER MS,4
1090,828,2001,0,0,NA,NA
1091,829,2009,0,1,STEM PhD,3
1092,830,2008,0,1,OTHER MS,2
1093,831,2008,0,0,NA,NA
1094,832,2019,0,0,NA,NA
1095,833,2019,1,0,NA,NA
1096,833,2019,1,0,NA,NA
1097,834,2003,0,1,STEM MS,2
1098,835,2011,1,0,NA,NA
1099,835,2011,1,0,NA,NA
1100,835,2011,1,0,NA,NA
1101,835,2011,1,0,NA,NA
1102,835,2011,1,0,NA,NA
1103,835,2011,1,0,NA,NA
1104,836,2013,1,0,NA,NA
1105,837,2002,0,1,STEM MS,4
1106,838,2019,1,0,NA,NA
1107,838,2019,1,0,NA,NA
1108,839,2003,1,0,NA,NA
1109,840,2008,1,1,STEM MS,4
1110,841,2017,0,0,NA,NA
1111,842,2019,0,1,STEM PhD,2
1112,842,2019,0,1,OTHER,9
1113,843,2006,0,1,MEDICAL,4
1114,844,2006,1,0,NA,NA
1115,845,2012,1,0,NA,NA
1116,845,2012,1,0,NA,NA
1117,846,2013,0,0,NA,NA
1118,847,2008,1,0,NA,NA
1119,847,2008,1,0,NA,NA
1120,848,2009,1,1,OTHER,18
1121,849,2011,1,1,OTHER,2
1122,850,2010,1,1,OTHER,2
1123,850,2010,1,1,BUSINESS,2
1124,851,2007,1,1,OTHER,3
1125,852,2009,0,0,NA,NA
1126,853,2006,1,1,OTHER,0
1127,853,2006,1,1,STEM MS,7
1128,854,2017,1,1,OTHER MS,4
1129,855,2003,0,0,NA,NA
1130,856,2004,0,0,NA,NA
1131,856,2004,0,0,NA,NA
1132,856,2004,0,0,NA,NA
1133,857,2005,0,0,NA,NA
1134,858,2016,1,0,NA,NA
1135,859,2003,1,0,NA,NA
1136,860,2011,1,1,OTHER MS,3
1137,860,2011,1,1,STEM PhD,10
1138,861,2009,1,1,OTHER MS,2
1139,862,2002,0,1,BUSINESS,3
1140,862,2002,0,1,BUSINESS,5
1141,862,2002,0,1,OTHER,1
1142,862,2002,0,1,OTHER PhD,2
1143,863,2007,1,0,NA,NA
1144,864,2004,0,1,OTHER MS,2
1145,864,2004,0,1,MEDICAL,11
1146,865,2018,0,1,OTHER,11
1147,866,2016,0,1,LAW,3
1148,867,2007,1,1,NA,8
1149,868,2016,0,1,OTHER,10
1150,868,2016,0,1,OTHER,11
1151,869,2015,1,0,NA,NA
1152,870,2007,0,0,NA,NA
1153,871,2005,0,1,BUSINESS,13
1154,872,2001,0,1,STEM MS,6
1155,873,2019,0,0,NA,NA
1156,874,2001,1,1,STEM MS,2
1157,875,2013,1,0,NA,NA
1158,876,2012,1,0,NA,NA
1159,876,2012,1,0,NA,NA
1160,877,2018,0,1,STEM PhD,12
1161,878,2001,1,0,NA,NA
1162,878,2001,1,0,NA,NA
1163,879,2001,0,0,NA,NA
1164,880,2010,0,0,NA,NA
1165,880,2010,0,0,NA,NA
1166,881,2004,1,1,OTHER,2
1167,881,2004,1,1,STEM MS,2
1168,882,2006,0,1,OTHER MS,5
1169,883,2007,0,0,NA,NA
1170,883,2007,0,0,NA,NA
1171,883,2007,0,0,NA,NA
1172,883,2007,0,0,NA,NA
1173,884,2008,1,0,NA,NA
1174,885,2018,0,0,NA,NA
1175,886,2004,0,1,BUSINESS,8
1176,887,2019,1,0,NA,NA
1177,887,2019,1,0,NA,NA
1178,888,2013,1,1,STEM MS,2
1179,888,2013,1,1,LAW,6
1180,889,2010,0,0,NA,NA
1181,890,2013,0,0,NA,NA
1182,890,2013,0,0,NA,NA
1183,891,2011,1,0,NA,NA
1184,892,2003,1,0,NA,NA
1185,893,2017,0,0,NA,NA
1186,894,2013,1,0,NA,NA
1187,895,2006,1,0,NA,NA
1188,896,2014,1,0,NA,NA
1189,897,2001,0,1,BUSINESS,2
1190,898,2001,0,1,OTHER,3
1191,899,2006,0,1,NA,3
1192,900,2006,1,1,BUSINESS,2
1193,901,2002,1,1,STEM MS,6
1194,902,2018,1,0,NA,NA
1195,903,2002,0,0,NA,NA
1196,904,2014,0,1,MEDICAL,4
1197,905,2004,1,0,NA,NA
1198,906,2003,1,0,NA,NA
1199,906,2003,1,0,NA,NA
1200,907,2010,1,1,MEDICAL,3
1201,908,2012,1,1,OTHER,10
1202,909,2016,1,0,NA,NA
1203,910,2010,1,1,OTHER MS,11
1204,911,2002,0,1,STEM MS,5
1205,912,2015,1,1,OTHER PhD,2
1206,913,2015,1,0,NA,NA
1207,914,2009,0,1,MEDICAL,2
1208,915,2011,1,0,NA,NA
1209,915,2011,1,0,NA,NA
1210,915,2011,1,0,NA,NA
1211,916,2004,0,0,NA,NA
1212,916,2004,0,0,NA,NA
1213,916,2004,0,0,NA,NA
1214,916,2004,0,0,NA,NA
1215,917,2006,1,1,STEM PhD,10
1216,918,2012,0,0,NA,NA
1217,919,2014,1,1,OTHER,2
1218,919,2014,1,1,BUSINESS,2
1219,919,2014,1,1,LAW,2
1220,919,2014,1,1,STEM MS,2
1221,920,2006,0,1,LAW,5
1222,921,2013,0,0,NA,NA
1223,922,2017,0,1,OTHER,5
1224,923,2008,1,1,OTHER MS,4
1225,924,2003,0,0,NA,NA
1226,924,2003,0,0,NA,NA
1227,924,2003,0,0,NA,NA
1228,924,2003,0,0,NA,NA
1229,925,2016,0,1,LAW,4
1230,926,2016,1,0,NA,NA
1231,927,2003,0,0,NA,NA
1232,928,2002,0,0,NA,NA
1233,929,2005,0,1,OTHER MS,3
1234,930,2009,1,1,LAW,2
1235,930,2009,1,1,LAW,3
1236,931,2019,1,1,MEDICAL,6
1237,932,2006,0,0,NA,NA
1238,932,2006,0,0,NA,NA
1239,933,2014,1,1,NA,6
1240,934,2007,0,0,NA,NA
1241,935,2002,1,0,NA,NA
1242,936,2007,1,1,STEM MS,0
1243,937,2004,1,1,LAW,7
1244,938,2007,1,1,OTHER,2
1245,939,2013,0,0,NA,NA
1246,940,2008,1,1,LAW,3
1247,941,2008,1,1,OTHER PhD,3
1248,941,2008,1,1,LAW,1
1249,942,2010,0,0,NA,NA
1250,943,2015,1,1,BUSINESS,6
1251,943,2015,1,1,OTHER MS,3
1252,944,2019,0,0,NA,NA
1253,944,2019,0,0,NA,NA
1254,944,2019,0,0,NA,NA
1255,945,2004,1,1,OTHER MS,15
1256,946,2007,1,1,LAW,2
1257,947,2013,0,1,BUSINESS,4
1258,948,2019,0,0,NA,NA
1259,949,2006,1,0,NA,NA
1260,949,2006,1,0,NA,NA
1261,949,2006,1,0,NA,NA
1262,950,2001,0,0,NA,NA
1263,950,2001,0,0,NA,NA
1264,951,2018,0,1,OTHER,2
1265,952,2011,1,0,NA,NA
1266,953,2011,0,0,NA,NA
1267,954,2019,0,1,OTHER,6
1268,955,2003,0,0,NA,NA
1269,956,2008,1,0,NA,NA
1270,957,2018,1,1,LAW,4
1271,958,2013,0,1,STEM MS,4
1272,959,2002,1,1,LAW,0
1273,960,2010,0,1,LAW,7
1274,960,2010,0,1,OTHER,0
1275,961,2018,0,1,OTHER,4
1276,961,2018,0,1,BUSINESS,3
1277,961,2018,0,1,STEM MS,2
1278,961,2018,0,1,OTHER,2
1279,961,2018,0,1,LAW,3
1280,962,2005,0,1,OTHER,1
1281,963,2011,0,0,NA,NA
1282,964,2010,1,1,OTHER,2
1283,964,2010,1,1,OTHER PhD,3
1284,965,2011,0,0,NA,NA
1285,966,2014,1,0,NA,NA
1286,967,2003,0,1,BUSINESS,7
1287,968,2007,0,1,STEM MS,10
1288,969,2010,1,1,OTHER MS,4
1289,970,2005,1,1,OTHER,1
1290,971,2019,1,0,NA,NA
1291,972,2005,0,1,STEM PhD,6
1292,973,2003,1,1,BUSINESS,0
1293,974,2001,1,1,LAW,9
1294,975,2001,0,0,NA,NA
1295,976,2008,1,1,OTHER MS,3
1296,977,2007,0,1,OTHER,3
1297,978,2003,1,0,NA,NA
1298,979,2002,1,1,OTHER,5
1299,980,2011,0,0,NA,NA
1300,981,2015,1,0,NA,NA
1301,982,2012,1,1,OTHER PhD,11
1302,982,2012,1,1,OTHER MS,1
1303,983,2019,0,0,NA,NA
1304,984,2004,1,0,NA,NA
1305,984,2004,1,0,NA,NA
1306,985,2015,0,0,NA,NA
1307,986,2009,1,0,NA,NA
1308,987,2010,0,0,NA,NA
1309,988,2005,0,1,OTHER,13
1310,989,2009,1,1,LAW,2
1311,990,2007,0,0,NA,NA
1312,990,2007,0,0,NA,NA
1313,991,2015,0,1,OTHER,1
1314,992,2013,0,1,BUSINESS,2
1315,993,2017,0,1,STEM PhD,2
1316,994,2016,1,0,NA,NA
1317,994,2016,1,0,NA,NA
1318,995,2003,1,1,LAW,2
1319,996,2011,1,1,MEDICAL,6
1320,996,2011,1,1,OTHER MS,3
1321,997,2015,0,0,NA,NA
1322,998,2005,1,1,OTHER MS,2
1323,999,2015,1,0,NA,NA
1324,1000,2014,1,0,NA,NA
1325,1001,2009,0,0,NA,NA
1326,1002,2015,0,1,BUSINESS,3
1327,1003,2007,1,1,LAW,3
1328,1004,2003,0,1,STEM PhD,3
1329,1005,2009,1,1,LAW,15
1330,1006,2002,1,1,LAW,9
1331,1007,2017,1,1,LAW,4
1332,1008,2002,0,0,NA,NA
1333,1008,2002,0,0,NA,NA
1334,1008,2002,0,0,NA,NA
1335,1009,2015,1,1,STEM MS,4
1336,1009,2015,1,1,STEM MS,6
1337,1010,2004,1,0,NA,NA
1338,1011,2008,0,1,OTHER,5
1339,1012,2002,1,0,NA,NA
1340,1013,2016,1,0,NA,NA
1341,1014,2008,1,0,NA,NA
1342,1015,2008,1,0,NA,NA
1343,1015,2008,1,0,NA,NA
1344,1016,2011,1,0,NA,NA
1345,1017,2018,1,0,NA,NA
1346,1018,2015,0,1,OTHER MS,1
1347,1019,2011,1,0,NA,NA
1348,1019,2011,1,0,NA,NA
1349,1020,2012,0,1,OTHER,2
1350,1021,2004,1,0,NA,NA
1351,1021,2004,1,0,NA,NA
1352,1022,2011,1,0,NA,NA
1353,1023,2014,0,1,LAW,2
1354,1024,2002,1,1,LAW,7
1355,1025,2017,0,1,OTHER,2
1356,1026,2005,0,0,NA,NA
1357,1027,2008,0,1,LAW,14
1358,1028,2015,1,0,NA,NA
1359,1029,2002,0,0,NA,NA
1360,1030,2006,0,1,LAW,4
1361,1031,2014,1,1,LAW,5
1362,1032,2002,1,0,NA,NA
1363,1033,2010,1,0,NA,NA
1364,1033,2010,1,0,NA,NA
1365,1034,2018,0,1,MEDICAL,1
1366,1034,2018,0,1,OTHER MS,15
1367,1035,2002,1,0,NA,NA
1368,1036,2010,1,0,NA,NA
1369,1037,2001,1,1,LAW,2
1370,1037,2001,1,1,MEDICAL,1
1371,1038,2005,1,1,STEM PhD,1
1372,1039,2001,0,1,STEM MS,12
1373,1040,2011,0,1,LAW,4
1374,1040,2011,0,1,STEM MS,2
1375,1041,2011,0,1,BUSINESS,1
1376,1042,2008,1,1,OTHER,4
1377,1042,2008,1,1,OTHER,3
1378,1043,2008,1,1,OTHER MS,3
1379,1044,2010,1,0,NA,NA
1380,1045,2001,0,1,BUSINESS,2
1381,1045,2001,0,1,OTHER MS,3
1382,1046,2013,1,1,OTHER,4
1383,1047,2005,1,1,LAW,3
1384,1048,2013,0,0,NA,NA
1385,1049,2016,0,0,NA,NA
1386,1050,2007,0,1,OTHER,3
1387,1051,2005,1,0,NA,NA
1388,1052,2008,1,1,OTHER MS,18
1389,1052,2008,1,1,MEDICAL,5
1390,1052,2008,1,1,MEDICAL,12
1391,1052,2008,1,1,OTHER,2
1392,1052,2008,1,1,OTHER MS,2
1393,1053,2007,1,0,NA,NA
1394,1054,2003,1,1,OTHER MS,5
1395,1055,2017,0,0,NA,NA
1396,1055,2017,0,0,NA,NA
1397,1056,2006,0,0,NA,NA
1398,1057,2015,1,1,STEM MS,5
1399,1057,2015,1,1,LAW,2
1400,1058,2009,1,0,NA,NA
1401,1059,2010,0,1,LAW,3
1402,1060,2013,1,1,STEM PhD,5
1403,1061,2017,0,0,NA,NA
1404,1062,2011,0,1,MEDICAL,4
1405,1062,2011,0,1,BUSINESS,15
1406,1063,2014,1,1,BUSINESS,4
1407,1064,2015,1,0,NA,NA
1408,1065,2015,0,0,NA,NA
1409,1065,2015,0,0,NA,NA
1410,1065,2015,0,0,NA,NA
1411,1066,2004,1,1,BUSINESS,3
1412,1066,2004,1,1,LAW,3
1413,1067,2011,0,0,NA,NA
1414,1068,2011,1,1,LAW,10
1415,1069,2001,1,1,STEM MS,1
1416,1070,2005,0,0,NA,NA
1417,1071,2007,1,0,NA,NA
1418,1071,2007,1,0,NA,NA
1419,1072,2017,1,0,NA,NA
1420,1072,2017,1,0,NA,NA
1421,1073,2010,0,0,NA,NA
1422,1074,2001,0,0,NA,NA
1423,1075,2011,0,0,NA,NA
1424,1075,2011,0,0,NA,NA
1425,1076,2015,0,1,LAW,1
1426,1077,2007,1,0,NA,NA
1427,1078,2017,1,1,OTHER MS,4
1428,1079,2007,0,0,NA,NA
1429,1080,2003,1,0,NA,NA
1430,1080,2003,1,0,NA,NA
1431,1081,2012,1,1,OTHER MS,5
1432,1081,2012,1,1,MEDICAL,1
1433,1082,2014,0,1,BUSINESS,3
1434,1083,2004,0,1,OTHER MS,2
1435,1084,2017,0,0,NA,NA
1436,1085,2009,1,1,OTHER,3
1437,1085,2009,1,1,LAW,3
1438,1086,2008,1,1,BUSINESS,2
1439,1087,2008,1,1,OTHER,2
1440,1087,2008,1,1,MEDICAL,6
1441,1088,2015,0,1,OTHER MS,6
1442,1089,2015,0,0,NA,NA
1443,1089,2015,0,0,NA,NA
1444,1090,2017,0,1,OTHER,7
1445,1090,2017,0,1,LAW,2
1446,1091,2004,0,1,STEM MS,8
1447,1091,2004,0,1,NA,3
1448,1091,2004,0,1,STEM MS,11
1449,1091,2004,0,1,OTHER MS,1
1450,1091,2004,0,1,BUSINESS,6
1451,1091,2004,0,1,LAW,6
1452,1091,2004,0,1,OTHER,7
1453,1092,2012,0,1,OTHER,8
1454,1092,2012,0,1,OTHER MS,9
1455,1093,2007,1,1,OTHER MS,3
1456,1094,2006,1,0,NA,NA
1457,1095,2019,1,0,NA,NA
1458,1096,2002,0,1,BUSINESS,3
1459,1097,2013,0,1,OTHER PhD,4
1460,1098,2004,0,1,OTHER MS,5
1461,1098,2004,0,1,STEM PhD,4
1462,1099,2001,1,1,BUSINESS,0
1463,1099,2001,1,1,LAW,2
1464,1100,2008,1,0,NA,NA
1465,1101,2014,0,1,OTHER MS,4
1466,1102,2017,0,0,NA,NA
1467,1103,2017,1,1,STEM MS,3
1468,1104,2008,1,1,LAW,3
1469,1105,2013,0,1,BUSINESS,2
1470,1105,2013,0,1,OTHER MS,3
1471,1105,2013,0,1,OTHER,5
1472,1106,2009,1,0,NA,NA
1473,1107,2009,0,0,NA,NA
1474,1108,2009,1,1,LAW,4
1475,1108,2009,1,1,OTHER,3
1476,1109,2009,1,1,STEM PhD,3
1477,1110,2004,0,1,OTHER,2
1478,1111,2016,0,0,NA,NA
1479,1112,2016,0,0,NA,NA
1480,1112,2016,0,0,NA,NA
1481,1113,2005,0,1,STEM PhD,0
1482,1113,2005,0,1,OTHER MS,5
1483,1114,2012,1,1,LAW,3
1484,1114,2012,1,1,OTHER MS,1
1485,1114,2012,1,1,LAW,4
1486,1115,2009,0,0,NA,NA
1487,1116,2001,1,1,OTHER PhD,9
1488,1117,2007,1,1,OTHER MS,12
1489,1117,2007,1,1,STEM PhD,6
1490,1118,2018,1,0,NA,NA
1491,1119,2009,1,1,LAW,4
1492,1120,2014,1,0,NA,NA
1493,1121,2014,1,1,OTHER,0
1494,1121,2014,1,1,STEM MS,1
1495,1122,2002,0,0,NA,NA
1496,1123,2002,1,0,NA,NA
1497,1124,2011,1,1,OTHER,6
1498,1124,2011,1,1,BUSINESS,2
1499,1124,2011,1,1,STEM PhD,2
1500,1125,2012,1,1,OTHER PhD,5
1501,1126,2011,0,1,LAW,3
1502,1127,2006,1,0,NA,NA
1503,1128,2011,1,1,MEDICAL,1
1504,1129,2004,0,1,OTHER,9
1505,1130,2001,0,1,MEDICAL,15
1506,1131,2014,1,1,BUSINESS,1
1507,1132,2008,1,0,NA,NA
1508,1133,2011,0,1,OTHER MS,5
1509,1133,2011,0,1,OTHER,2
1510,1134,2011,1,1,MEDICAL,2
1511,1134,2011,1,1,OTHER MS,9
1512,1134,2011,1,1,LAW,5
1513,1134,2011,1,1,OTHER MS,5
1514,1135,2008,0,1,OTHER MS,4
1515,1136,2006,1,0,NA,NA
1516,1137,2009,1,0,NA,NA
1517,1137,2009,1,0,NA,NA
1518,1138,2018,0,0,NA,NA
1519,1139,2002,0,0,NA,NA
1520,1140,2007,0,1,OTHER,1
1521,1140,2007,0,1,OTHER,2
1522,1140,2007,0,1,NA,3
1523,1140,2007,0,1,OTHER,20
1524,1141,2016,0,1,NA,2
